Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2024-06-10 Kl. 14-15;0.56061;0.56061;0.46189;0.36951;0.56061
2024-06-10 Kl. 15-16;0.56524;0.56524;0.45944;0.36755;0.56524
2024-06-10 Kl. 16-17;0.56639;0.56639;0.46015;0.36812;0.56639
2024-06-10 Kl. 17-18;0.61864;0.61864;0.47415;0.37320;0.61864
2024-06-10 Kl. 18-19;0.73166;0.73166;0.51111;0.37390;0.73166
2024-06-10 Kl. 19-20;0.79401;0.79401;0.50475;0.37378;0.79401
2024-06-10 Kl. 20-21;0.82995;0.82995;0.48210;0.37448;0.82995
2024-06-10 Kl. 21-22;0.80729;0.80729;0.46780;0.37424;0.80729
2024-06-10 Kl. 22-23;0.67840;0.67840;0.45468;0.36374;0.67840
2024-06-10 Kl. 23-00;0.64086;0.64086;0.39564;0.31651;0.64086
2024-06-11 Kl. 00-01;0.52846;0.64700;0.44031;0.35225;0.52846
2024-06-11 Kl. 01-02;0.53191;0.63318;0.43195;0.34556;0.53191
2024-06-11 Kl. 02-03;0.52889;0.62914;0.43095;0.34476;0.52889
2024-06-11 Kl. 03-04;0.52428;0.62899;0.43109;0.34487;0.52428
2024-06-11 Kl. 04-05;0.52846;0.63130;0.45385;0.36308;0.52846
2024-06-11 Kl. 05-06;0.54013;0.64528;0.51853;0.36815;0.54013
2024-06-11 Kl. 06-07;0.76770;0.76770;0.56735;0.37080;0.76770
2024-06-11 Kl. 07-08;1.39929;1.39929;0.58204;0.37898;1.39929
2024-06-11 Kl. 08-09;1.22341;1.22341;0.59471;0.39488;1.22341
2024-06-11 Kl. 09-10;0.81911;0.81911;0.60019;0.39615;0.81911
2024-06-11 Kl. 10-11;0.60595;0.60595;0.60595;0.39500;0.60595
2024-06-11 Kl. 11-12;0.47474;0.47474;0.47474;0.37979;0.47474
2024-06-11 Kl. 12-13;0.42475;0.42475;0.42475;0.33980;0.42475
2024-06-11 Kl. 13-14;0.31213;0.31213;0.31213;0.24970;0.31213
2024-06-11 Kl. 14-15;0.36066;0.36066;0.36066;0.28853;0.36066
2024-06-11 Kl. 15-16;0.39090;0.39090;0.39090;0.31272;0.39090
2024-06-11 Kl. 16-17;0.44924;0.44924;0.44924;0.35939;0.44924
2024-06-11 Kl. 17-18;0.54690;0.54690;0.54690;0.36481;0.54690
2024-06-11 Kl. 18-19;0.64153;0.64153;0.52730;0.36342;0.64153
2024-06-11 Kl. 19-20;0.76841;0.76841;0.52341;0.36147;0.76841
2024-06-11 Kl. 20-21;0.76841;0.76841;0.52558;0.36250;0.76841
2024-06-11 Kl. 21-22;0.76870;0.76870;0.50901;0.36400;0.76870
2024-06-11 Kl. 22-23;0.74754;0.74754;0.53725;0.36112;0.74754
2024-06-11 Kl. 23-00;0.65175;0.65175;0.53321;0.35524;0.65175
2024-06-12 Kl. 00-01;0.61061;0.63720;0.46561;0.37249;0.61061
2024-06-12 Kl. 01-02;0.58993;0.63174;0.45699;0.36559;0.58993
2024-06-12 Kl. 02-03;0.58648;0.63116;0.44033;0.35226;0.58648
2024-06-12 Kl. 03-04;0.58259;0.63030;0.44449;0.35559;0.58259
2024-06-12 Kl. 04-05;0.58144;0.63045;0.45584;0.36467;0.58144
2024-06-12 Kl. 05-06;0.58086;0.63246;0.48961;0.39169;0.58086
2024-06-12 Kl. 06-07;0.64970;0.64970;0.64970;0.37433;0.64970
2024-06-12 Kl. 07-08;1.60335;1.60335;1.60335;0.38169;1.60335
2024-06-12 Kl. 08-09;1.44685;1.44685;1.44685;0.38583;1.44685
2024-06-12 Kl. 09-10;0.97535;0.97535;0.97535;0.38709;0.97535
2024-06-12 Kl. 10-11;0.73723;0.73723;0.73723;0.38606;0.73723
2024-06-12 Kl. 11-12;0.65631;0.65631;0.65631;0.38893;0.65631
2024-06-12 Kl. 12-13;0.58834;0.58834;0.58834;0.38824;0.58834
2024-06-12 Kl. 13-14;0.56708;0.56708;0.56708;0.38790;0.56708
2024-06-12 Kl. 14-15;0.55659;0.55659;0.55659;0.38675;0.55659
2024-06-12 Kl. 15-16;0.59495;0.59495;0.59495;0.38272;0.59495
2024-06-12 Kl. 16-17;0.63793;0.63793;0.63793;0.38272;0.63793
2024-06-12 Kl. 17-18;0.64525;0.64525;0.64525;0.38100;0.64525
2024-06-12 Kl. 18-19;0.66408;0.66408;0.66408;0.37721;0.66408
2024-06-12 Kl. 19-20;0.67270;0.67270;0.66423;0.37744;0.67270
2024-06-12 Kl. 20-21;0.65775;0.65775;0.64726;0.37755;0.65775
2024-06-12 Kl. 21-22;0.65976;0.65976;0.63735;0.37801;0.65976
2024-06-12 Kl. 22-23;0.64281;0.64281;0.63576;0.37606;0.64281
2024-06-12 Kl. 23-00;0.59294;0.62959;0.59194;0.37364;0.59294
2024-06-13 Kl. 00-01;0.60026;0.64414;0.58780;0.35830;0.60026
2024-06-13 Kl. 01-02;0.58091;0.64443;0.58091;0.35623;0.58091
2024-06-13 Kl. 02-03;0.57489;0.64370;0.57489;0.35486;0.57489
2024-06-13 Kl. 03-04;0.57619;0.62894;0.57619;0.35371;0.57619
2024-06-13 Kl. 04-05;0.57245;0.64370;0.57245;0.35715;0.57245
2024-06-13 Kl. 05-06;0.58894;0.66477;0.58894;0.35187;0.58894
2024-06-13 Kl. 06-07;0.63009;0.67051;0.63009;0.35508;0.63009
2024-06-13 Kl. 07-08;1.09071;1.09071;0.80829;0.36346;1.09071
2024-06-13 Kl. 08-09;1.47651;1.47651;0.82163;0.37860;1.47651
2024-06-13 Kl. 09-10;1.02405;1.02405;1.02405;0.37860;1.02405
2024-06-13 Kl. 10-11;0.79036;0.79036;0.79036;0.37986;0.79036
2024-06-13 Kl. 11-12;0.69188;0.69188;0.69188;0.37699;0.69188
2024-06-13 Kl. 12-13;0.63295;0.63295;0.63295;0.36529;0.63295
2024-06-13 Kl. 13-14;0.61102;0.61102;0.61102;0.36816;0.61102
2024-06-13 Kl. 14-15;0.60213;0.60213;0.60213;0.36174;0.60213
2024-06-13 Kl. 15-16;0.63166;0.63166;0.63166;0.36575;0.63166
2024-06-13 Kl. 16-17;0.61633;0.68428;0.61633;0.36403;0.61633
2024-06-13 Kl. 17-18;0.62076;0.72700;0.62076;0.35944;0.62076
2024-06-13 Kl. 18-19;0.66421;0.74550;0.66421;0.35807;0.66421
2024-06-13 Kl. 19-20;0.66263;1.68826;0.66263;0.35623;0.66263
2024-06-13 Kl. 20-21;0.64629;2.30573;0.64629;0.36025;0.64629
2024-06-13 Kl. 21-22;0.61604;1.92969;0.61604;0.36128;0.61604
2024-06-13 Kl. 22-23;0.60586;1.38218;0.60586;0.35853;0.60586
2024-06-13 Kl. 23-00;0.57963;0.71668;0.57963;0.35394;0.57963
2024-06-14 Kl. 00-01;0.52708;0.62209;0.48679;0.38943;0.52708
2024-06-14 Kl. 01-02;0.52365;0.57023;0.47950;0.38360;0.52365
2024-06-14 Kl. 02-03;0.52036;0.52836;0.47293;0.37834;0.52036
2024-06-14 Kl. 03-04;0.52036;0.52036;0.47035;0.37628;0.52036
2024-06-14 Kl. 04-05;0.51550;0.51550;0.47521;0.38017;0.51550
2024-06-14 Kl. 05-06;0.51450;0.54951;0.51065;0.40852;0.51450
2024-06-14 Kl. 06-07;0.56223;0.56223;0.56223;0.44978;0.56223
2024-06-14 Kl. 07-08;0.60980;0.69910;0.60980;0.48784;0.60980
2024-06-14 Kl. 08-09;0.62295;0.72754;0.62295;0.49836;0.62295
2024-06-14 Kl. 09-10;0.61180;0.71354;0.61180;0.48944;0.61180
2024-06-14 Kl. 10-11;0.60609;0.64210;0.60609;0.48487;0.60609
2024-06-14 Kl. 11-12;0.59580;0.59580;0.59580;0.47664;0.59580
2024-06-14 Kl. 12-13;0.58523;0.58523;0.58523;0.46818;0.58523
2024-06-14 Kl. 13-14;0.56251;0.56251;0.56251;0.45001;0.56251
2024-06-14 Kl. 14-15;0.52222;0.52222;0.52222;0.41778;0.52222
2024-06-14 Kl. 15-16;0.52794;0.52794;0.52794;0.42235;0.52794
2024-06-14 Kl. 16-17;0.56080;0.56880;0.56080;0.44864;0.56080
2024-06-14 Kl. 17-18;0.56438;0.57151;0.56438;0.45150;0.56438
2024-06-14 Kl. 18-19;0.56551;0.64210;0.56551;0.45241;0.56551
2024-06-14 Kl. 19-20;0.56494;0.65481;0.56494;0.45195;0.56494
2024-06-14 Kl. 20-21;0.54894;0.62053;0.54894;0.43915;0.54894
2024-06-14 Kl. 21-22;0.53294;0.61380;0.53294;0.42635;0.53294
2024-06-14 Kl. 22-23;0.52579;0.57938;0.49493;0.39594;0.52579
2024-06-14 Kl. 23-00;0.52336;0.57066;0.44335;0.35468;0.52336
2024-06-15 Kl. 00-01;0.51985;0.57036;0.48703;0.38962;0.51985
2024-06-15 Kl. 01-02;0.51843;0.52699;0.46791;0.37433;0.51843
2024-06-15 Kl. 02-03;0.45179;0.45179;0.42766;0.34213;0.45179
2024-06-15 Kl. 03-04;0.41183;0.41183;0.41183;0.32946;0.41183
2024-06-15 Kl. 04-05;0.32121;0.32121;0.32121;0.25697;0.32121
2024-06-15 Kl. 05-06;0.14327;0.14327;0.18708;0.14966;0.14327
2024-06-15 Kl. 06-07;0.02554;0.02554;0.18808;0.15046;0.02554
2024-06-15 Kl. 07-08;0.00342;0.00342;0.19635;0.15708;0.02483
2024-06-15 Kl. 08-09;0.00000;0.00000;0.21790;0.17432;0.02526
2024-06-15 Kl. 09-10;-0.00057;-0.00057;0.23002;0.18402;0.02498
2024-06-15 Kl. 10-11;-0.00034;-0.00034;0.23959;0.19167;0.23959
2024-06-15 Kl. 11-12;-0.00057;-0.00057;0.22675;0.18140;0.22675
2024-06-15 Kl. 12-13;-0.00251;-0.00251;0.21733;0.17386;0.10803
2024-06-15 Kl. 13-14;-0.00731;-0.00731;0.19949;0.15959;0.09931
2024-06-15 Kl. 14-15;-0.01085;-0.01085;0.19949;0.15959;0.09917
2024-06-15 Kl. 15-16;-0.00023;-0.00023;0.19650;0.15720;0.08690
2024-06-15 Kl. 16-17;0.01698;0.01698;0.18850;0.15080;0.10831
2024-06-15 Kl. 17-18;0.13514;0.13514;0.21334;0.17067;0.21334
2024-06-15 Kl. 18-19;0.29267;0.29267;0.25529;0.20423;0.29267
2024-06-15 Kl. 19-20;0.47119;0.47119;0.45593;0.36474;0.47119
2024-06-15 Kl. 20-21;0.51843;0.56251;0.48531;0.38825;0.51843
2024-06-15 Kl. 21-22;0.51500;0.73076;0.47390;0.37912;0.51500
2024-06-15 Kl. 22-23;0.51129;0.64856;0.44508;0.35606;0.51129
2024-06-15 Kl. 23-00;0.50615;0.55980;0.39541;0.31633;0.50615
2024-06-16 Kl. 00-01;0.36809;0.36809;0.34819;0.27855;0.36809
2024-06-16 Kl. 01-02;0.14839;0.14839;0.14839;0.11871;0.14839
2024-06-16 Kl. 02-03;0.07046;0.07046;0.07046;0.05637;0.07046
2024-06-16 Kl. 03-04;0.04182;0.04182;0.04182;0.03346;0.04182
2024-06-16 Kl. 04-05;0.03136;0.03136;0.03136;0.02509;0.03136
2024-06-16 Kl. 05-06;0.03624;0.03624;0.03624;0.02899;0.03624
2024-06-16 Kl. 06-07;0.04225;0.04225;0.04225;0.03380;0.04225
2024-06-16 Kl. 07-08;0.00989;0.00989;0.02449;0.01959;0.02020
2024-06-16 Kl. 08-09;-0.00023;-0.00023;0.02721;0.02177;0.02191
2024-06-16 Kl. 09-10;-0.00917;-0.00917;0.02965;0.02372;0.02965
2024-06-16 Kl. 10-11;-0.00665;-0.00665;0.02821;0.02257;0.02821
2024-06-16 Kl. 11-12;-0.00676;-0.00676;0.03524;0.02819;0.03524
2024-06-16 Kl. 12-13;-0.01020;-0.01020;0.02750;0.02200;0.02750
2024-06-16 Kl. 13-14;-0.00917;-0.00917;0.02808;0.02246;0.02091
2024-06-16 Kl. 14-15;-0.00126;-0.00126;0.03724;0.02979;0.02091
2024-06-16 Kl. 15-16;0.00000;0.00000;0.04398;0.03518;0.04398
2024-06-16 Kl. 16-17;0.09596;0.09596;0.16886;0.13509;0.09596
2024-06-16 Kl. 17-18;0.37726;0.37726;0.34646;0.27717;0.37726
2024-06-16 Kl. 18-19;0.50230;0.50230;0.49900;0.39920;0.50230
2024-06-16 Kl. 19-20;0.54211;0.61359;0.54211;0.43369;0.54211
2024-06-16 Kl. 20-21;0.53896;0.62776;0.53896;0.43117;0.53896
2024-06-16 Kl. 21-22;0.53123;0.62905;0.53123;0.42498;0.53123
2024-06-16 Kl. 22-23;0.52464;0.62834;0.51719;0.41375;0.52464
2024-06-16 Kl. 23-00;0.51934;0.62533;0.47638;0.38110;0.51934
2024-06-17 Kl. 00-01;0.50688;0.62548;0.45030;0.36024;0.50688
2024-06-17 Kl. 01-02;0.50401;0.61730;0.45102;0.36082;0.50401
2024-06-17 Kl. 02-03;0.50201;0.62461;0.45116;0.36093;0.50201
2024-06-17 Kl. 03-04;0.50115;0.62504;0.45531;0.36425;0.50115
2024-06-17 Kl. 04-05;0.49270;0.62504;0.47523;0.38018;0.49270
2024-06-17 Kl. 05-06;0.50129;0.64395;0.50129;0.40103;0.50129
2024-06-17 Kl. 06-07;0.56689;1.16901;0.56689;0.45351;0.56689
2024-06-17 Kl. 07-08;1.03195;1.84146;0.59769;0.47815;0.76369
2024-06-17 Kl. 08-09;1.53840;1.61316;0.62533;0.50026;1.05844
2024-06-17 Kl. 09-10;1.17589;1.17589;0.62260;0.49808;1.06933
2024-06-17 Kl. 10-11;0.86194;0.86194;0.61344;0.49075;0.86194
2024-06-17 Kl. 11-12;0.67245;0.67245;0.60241;0.48193;0.67245
2024-06-17 Kl. 12-13;0.58093;0.58093;0.58093;0.46474;0.58093
2024-06-17 Kl. 13-14;0.55558;0.55558;0.56503;0.45202;0.55558
2024-06-17 Kl. 14-15;0.57791;0.57791;0.57678;0.46142;0.57791
2024-06-17 Kl. 15-16;0.64194;0.64194;0.57906;0.46325;0.64194
2024-06-17 Kl. 16-17;0.74965;0.74965;0.58523;0.46818;0.74965
2024-06-17 Kl. 17-18;1.14724;1.14724;0.58723;0.46978;0.59224
2024-06-17 Kl. 18-19;1.49973;1.49973;0.59625;0.47700;0.60141
2024-06-17 Kl. 19-20;1.93313;1.93313;0.59324;0.47459;0.59854
2024-06-17 Kl. 20-21;0.68720;2.51090;0.59510;0.47608;0.59840
2024-06-17 Kl. 21-22;0.58751;2.73033;0.58751;0.47001;0.58751
2024-06-17 Kl. 22-23;0.56775;1.75539;0.56775;0.45420;0.56775
2024-06-17 Kl. 23-00;0.52593;0.64451;0.52593;0.42074;0.52593
2024-06-18 Kl. 00-01;0.50980;0.63955;0.50980;0.40784;0.50980
2024-06-18 Kl. 01-02;0.50305;0.63495;0.50305;0.40244;0.50305
2024-06-18 Kl. 02-03;0.50349;0.63539;0.50349;0.40279;0.50349
2024-06-18 Kl. 03-04;0.50406;0.63725;0.50406;0.40325;0.50406
2024-06-18 Kl. 04-05;0.50965;0.64013;0.50965;0.40772;0.50965
2024-06-18 Kl. 05-06;0.55515;0.65031;0.55515;0.44412;0.55515
2024-06-18 Kl. 06-07;0.61199;0.64945;0.61041;0.48833;0.61199
2024-06-18 Kl. 07-08;0.70198;0.70198;0.62993;0.50394;0.70198
2024-06-18 Kl. 08-09;1.33464;1.33464;0.65118;0.52094;0.65118
2024-06-18 Kl. 09-10;1.08189;1.12509;0.66337;0.53070;0.71949
2024-06-18 Kl. 10-11;0.86071;0.97065;0.60855;0.48684;0.78279
2024-06-18 Kl. 11-12;0.61558;0.76384;0.61558;0.49246;0.61558
2024-06-18 Kl. 12-13;0.60969;0.71145;0.60969;0.48775;0.60969
2024-06-18 Kl. 13-14;0.57166;0.70959;0.57166;0.45733;0.57166
2024-06-18 Kl. 14-15;0.56348;0.70470;0.56348;0.45078;0.56348
2024-06-18 Kl. 15-16;0.55258;0.76068;0.55258;0.44206;0.55258
2024-06-18 Kl. 16-17;0.54137;0.87838;0.54137;0.43310;0.54137
2024-06-18 Kl. 17-18;0.56004;0.93234;0.56004;0.44803;0.56004
2024-06-18 Kl. 18-19;0.56921;1.00410;0.56921;0.45537;0.56921
2024-06-18 Kl. 19-20;0.56908;0.84019;0.56908;0.45526;0.56908
2024-06-18 Kl. 20-21;0.56233;0.64873;0.56233;0.44986;0.56233
2024-06-18 Kl. 21-22;0.53449;0.64773;0.53449;0.42759;0.53449
2024-06-18 Kl. 22-23;0.51439;0.75350;0.48999;0.39199;0.51439
2024-06-18 Kl. 23-00;0.51310;0.65289;0.43733;0.34986;0.51310
2024-06-19 Kl. 00-01;0.51469;0.76401;0.39374;0.31499;0.51469
2024-06-19 Kl. 01-02;0.50839;0.75113;0.37013;0.29610;0.50839
2024-06-19 Kl. 02-03;0.50409;0.74684;0.35639;0.28511;0.50409
2024-06-19 Kl. 03-04;0.50223;0.65294;0.33563;0.26850;0.50223
2024-06-19 Kl. 04-05;0.50366;0.62846;0.33191;0.26553;0.50366
2024-06-19 Kl. 05-06;0.50380;0.74813;0.37370;0.29896;0.50380
2024-06-19 Kl. 06-07;0.52541;0.61816;0.40920;0.32736;0.52541
2024-06-19 Kl. 07-08;1.55364;1.55364;0.41650;0.33320;1.55364
2024-06-19 Kl. 08-09;1.44414;1.44414;0.41349;0.33079;1.44414
2024-06-19 Kl. 09-10;1.09048;1.09048;0.41162;0.32930;1.09048
2024-06-19 Kl. 10-11;0.76329;0.76329;0.38300;0.30640;0.76329
2024-06-19 Kl. 11-12;0.63663;0.63663;0.37771;0.30217;0.63663
2024-06-19 Kl. 12-13;0.57436;0.57436;0.37084;0.29667;0.57436
2024-06-19 Kl. 13-14;0.49465;0.49465;0.36354;0.29083;0.49465
2024-06-19 Kl. 14-15;0.31301;0.31301;0.31301;0.25041;0.31301
2024-06-19 Kl. 15-16;0.27123;0.27123;0.27123;0.21698;0.27123
2024-06-19 Kl. 16-17;0.41421;0.41421;0.29785;0.23828;0.41421
2024-06-19 Kl. 17-18;0.50839;0.50839;0.27695;0.22156;0.50839
2024-06-19 Kl. 18-19;0.53085;0.53085;0.27209;0.21767;0.53085
2024-06-19 Kl. 19-20;0.55075;0.55075;0.25749;0.20599;0.55075
2024-06-19 Kl. 20-21;0.61559;0.61559;0.19594;0.15675;0.61559
2024-06-19 Kl. 21-22;0.57265;0.62604;0.17490;0.13992;0.57265
2024-06-19 Kl. 22-23;0.56635;0.66740;0.14413;0.11530;0.56635
2024-06-19 Kl. 23-00;0.55275;0.62203;0.06398;0.05118;0.55275
2024-06-20 Kl. 00-01;0.52653;0.74423;0.07299;0.05839;0.52653
2024-06-20 Kl. 01-02;0.52214;0.73756;0.08249;0.06599;0.52214
2024-06-20 Kl. 02-03;0.51731;0.73728;0.11594;0.09275;0.51731
2024-06-20 Kl. 03-04;0.51335;0.73743;0.15080;0.12064;0.51335
2024-06-20 Kl. 04-05;0.51150;0.62433;0.15009;0.12007;0.51150
2024-06-20 Kl. 05-06;0.51193;0.73813;0.16625;0.13300;0.51193
2024-06-20 Kl. 06-07;0.51604;0.85010;0.22166;0.17733;0.51604
2024-06-20 Kl. 07-08;0.58393;0.85080;0.27197;0.21758;0.58393
2024-06-20 Kl. 08-09;0.98233;1.41305;0.32640;0.26112;0.98233
2024-06-20 Kl. 09-10;0.85066;1.10819;0.26730;0.21384;0.85066
2024-06-20 Kl. 10-11;0.76236;0.93201;0.21118;0.16894;0.76236
2024-06-20 Kl. 11-12;0.76137;0.80701;0.14740;0.11792;0.76137
2024-06-20 Kl. 12-13;0.76166;0.76166;0.09340;0.07472;0.76166
2024-06-20 Kl. 13-14;0.64998;0.73898;0.05429;0.04343;0.64998
2024-06-20 Kl. 14-15;0.59499;0.77611;0.04253;0.03402;0.59499
2024-06-20 Kl. 15-16;0.57726;0.87901;0.03699;0.02959;0.57726
2024-06-20 Kl. 16-17;0.58180;0.85165;0.02905;0.02324;0.58180
2024-06-20 Kl. 17-18;0.59173;0.88709;0.02126;0.01701;0.59173
2024-06-20 Kl. 18-19;0.59513;1.47456;0.03459;0.02767;0.59513
2024-06-20 Kl. 19-20;0.59470;0.85974;0.04266;0.03413;0.59470
2024-06-20 Kl. 20-21;0.59130;0.85151;0.04266;0.03413;0.59130
2024-06-20 Kl. 21-22;0.58109;1.10904;0.02863;0.02290;0.58109
2024-06-20 Kl. 22-23;0.57429;1.02018;0.01318;0.01054;0.57429
2024-06-20 Kl. 23-00;0.53815;0.85038;0.00298;0.00238;0.53815
2024-06-21 Kl. 00-01;0.55400;0.81180;0.00000;0.00000;0.55400
2024-06-21 Kl. 01-02;0.54751;0.80261;0.00354;0.00283;0.54751
2024-06-21 Kl. 02-03;0.54285;0.80248;0.00565;0.00452;0.54285
2024-06-21 Kl. 03-04;0.53960;0.80106;0.01836;0.01469;0.53960
2024-06-21 Kl. 04-05;0.53734;0.79965;0.03616;0.02893;0.53734
2024-06-21 Kl. 05-06;0.53875;0.81095;0.05777;0.04622;0.53875
2024-06-21 Kl. 06-07;0.54920;0.91011;0.05919;0.04735;0.54920
2024-06-21 Kl. 07-08;0.55767;1.12100;0.12586;0.10069;0.55767
2024-06-21 Kl. 08-09;0.56898;0.81575;0.21514;0.17211;0.56898
2024-06-21 Kl. 09-10;0.57435;0.86646;0.28731;0.22985;0.57435
2024-06-21 Kl. 10-11;0.57294;0.82267;0.27545;0.22036;0.57294
2024-06-21 Kl. 11-12;0.55711;0.86039;0.28986;0.23189;0.55711
2024-06-21 Kl. 12-13;0.55881;0.86646;0.30341;0.24273;0.55881
2024-06-21 Kl. 13-14;0.55895;0.79810;0.30356;0.24285;0.55895
2024-06-21 Kl. 14-15;0.55541;0.79781;0.32108;0.25686;0.55541
2024-06-21 Kl. 15-16;0.55485;0.78425;0.32390;0.25912;0.55485
2024-06-21 Kl. 16-17;0.53579;0.78143;0.37433;0.29946;0.53579
2024-06-21 Kl. 17-18;0.53734;0.80840;0.41091;0.32873;0.53734
2024-06-21 Kl. 18-19;0.53423;0.86618;0.48649;0.38919;0.53423
2024-06-21 Kl. 19-20;0.53296;0.86703;0.49100;0.39280;0.53296
2024-06-21 Kl. 20-21;0.52943;0.86633;0.49326;0.39461;0.52943
2024-06-21 Kl. 21-22;0.52900;0.91081;0.45993;0.36794;0.52900
2024-06-21 Kl. 22-23;0.52618;0.86703;0.43577;0.34862;0.52618
2024-06-21 Kl. 23-00;0.52124;0.81208;0.39708;0.31766;0.52124
2024-06-22 Kl. 00-01;0.53386;0.76910;0.46949;0.37559;0.53386
2024-06-22 Kl. 01-02;0.53386;0.76094;0.46611;0.37289;0.53386
2024-06-22 Kl. 02-03;0.52993;0.67641;0.44836;0.35869;0.52993
2024-06-22 Kl. 03-04;0.52766;0.66163;0.44484;0.35587;0.52766
2024-06-22 Kl. 04-05;0.52570;0.66599;0.43090;0.34472;0.52570
2024-06-22 Kl. 05-06;0.52288;0.63120;0.41540;0.33232;0.52288
2024-06-22 Kl. 06-07;0.52288;0.63050;0.45118;0.36094;0.52288
2024-06-22 Kl. 07-08;0.52288;0.66008;0.48949;0.39159;0.52288
2024-06-22 Kl. 08-09;0.52795;0.54035;0.50133;0.40106;0.52795
2024-06-22 Kl. 09-10;0.49020;0.49020;0.48371;0.38697;0.49020
2024-06-22 Kl. 10-11;0.23791;0.23791;0.32229;0.25783;0.32229
2024-06-22 Kl. 11-12;0.05198;0.05198;0.33651;0.26921;0.33651
2024-06-22 Kl. 12-13;0.03831;0.03831;0.29975;0.23980;0.29975
2024-06-22 Kl. 13-14;0.00141;0.00141;0.28426;0.22741;0.28426
2024-06-22 Kl. 14-15;0.00310;0.00310;0.28116;0.22493;0.28116
2024-06-22 Kl. 15-16;0.05213;0.05213;0.28891;0.23113;0.28891
2024-06-22 Kl. 16-17;0.46443;0.46443;0.28116;0.22493;0.46443
2024-06-22 Kl. 17-18;0.51710;0.51710;0.49414;0.39531;0.51710
2024-06-22 Kl. 18-19;0.53865;0.70586;0.51541;0.41233;0.53865
2024-06-22 Kl. 19-20;0.53613;0.81179;0.50978;0.40782;0.53613
2024-06-22 Kl. 20-21;0.53471;0.84518;0.50175;0.40140;0.53471
2024-06-22 Kl. 21-22;0.53330;0.84502;0.48485;0.38788;0.53330
2024-06-22 Kl. 22-23;0.53006;0.80334;0.42949;0.34359;0.53006
2024-06-22 Kl. 23-00;0.52626;0.79361;0.38794;0.31035;0.52626
2024-06-23 Kl. 00-01;0.55735;0.79486;0.43696;0.34957;0.55735
2024-06-23 Kl. 01-02;0.55594;0.79218;0.42706;0.34165;0.55594
2024-06-23 Kl. 02-03;0.55438;0.68381;0.42268;0.33814;0.55438
2024-06-23 Kl. 03-04;0.55211;0.66444;0.42041;0.33633;0.55211
2024-06-23 Kl. 04-05;0.55028;0.66359;0.41886;0.33509;0.55028
2024-06-23 Kl. 05-06;0.54731;0.65326;0.41335;0.33068;0.54731
2024-06-23 Kl. 06-07;0.54561;0.62794;0.42919;0.34335;0.54561
2024-06-23 Kl. 07-08;0.51138;0.51138;0.49496;0.39597;0.51138
2024-06-23 Kl. 08-09;0.42395;0.42424;0.35959;0.28767;0.42424
2024-06-23 Kl. 09-10;0.14061;0.14061;0.14825;0.11860;0.40939
2024-06-23 Kl. 10-11;0.05757;0.05757;0.14655;0.11724;0.42453
2024-06-23 Kl. 11-12;0.02264;0.02264;0.09464;0.07571;0.42438
2024-06-23 Kl. 12-13;0.01669;0.01669;0.03693;0.02954;0.41546
2024-06-23 Kl. 13-14;0.00623;0.00623;0.00694;0.00555;0.41688
2024-06-23 Kl. 14-15;0.00128;0.00128;0.00128;0.00102;0.41772
2024-06-23 Kl. 15-16;0.02461;0.02461;0.02461;0.01969;0.42863
2024-06-23 Kl. 16-17;0.19875;0.19875;0.07059;0.05647;0.42453
2024-06-23 Kl. 17-18;0.50161;0.50161;0.36398;0.29118;0.50161
2024-06-23 Kl. 18-19;0.55438;0.55438;0.47588;0.38070;0.55438
2024-06-23 Kl. 19-20;0.55551;0.80958;0.47771;0.38217;0.55551
2024-06-23 Kl. 20-21;0.55664;0.81466;0.46654;0.37323;0.55664
2024-06-23 Kl. 21-22;0.55438;0.81339;0.45140;0.36112;0.55438
2024-06-23 Kl. 22-23;0.55296;0.80844;0.41221;0.32977;0.55296
2024-06-23 Kl. 23-00;0.54929;0.80264;0.38335;0.30668;0.54929
2024-06-24 Kl. 00-01;0.54716;0.70631;0.34714;0.27771;0.54716
2024-06-24 Kl. 01-02;0.54221;0.66556;0.32989;0.26391;0.54221
2024-06-24 Kl. 02-03;0.53868;0.66458;0.31390;0.25112;0.53868
2024-06-24 Kl. 03-04;0.53811;0.66471;0.29126;0.23301;0.53811
2024-06-24 Kl. 04-05;0.53670;0.70603;0.31390;0.25112;0.53670
2024-06-24 Kl. 05-06;0.53133;0.70659;0.37925;0.30340;0.53133
2024-06-24 Kl. 06-07;0.52680;0.70730;0.45196;0.36157;0.52680
2024-06-24 Kl. 07-08;0.53811;1.77121;0.49893;0.39914;0.53811
2024-06-24 Kl. 08-09;0.55381;1.04553;0.51364;0.41091;0.55381
2024-06-24 Kl. 09-10;0.54971;0.77647;0.52143;0.41714;0.54971
2024-06-24 Kl. 10-11;0.54363;0.70659;0.52058;0.41646;0.54363
2024-06-24 Kl. 11-12;0.52580;0.52580;0.51646;0.41317;0.52580
2024-06-24 Kl. 12-13;0.45536;0.45536;0.44999;0.35999;0.45536
2024-06-24 Kl. 13-14;0.42381;0.42381;0.42381;0.33905;0.42381
2024-06-24 Kl. 14-15;0.46625;0.46625;0.43754;0.35003;0.46625
2024-06-24 Kl. 15-16;0.52100;0.60346;0.50430;0.40344;0.52100
2024-06-24 Kl. 16-17;0.52510;0.77124;0.50501;0.40401;0.52510
2024-06-24 Kl. 17-18;0.53218;1.09405;0.50529;0.40423;0.53218
