Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2021-04-04 Kl. 16-17;0.03206;0.03206;0.01886;0.03561;0.24748
2021-04-04 Kl. 17-18;0.12613;0.12613;0.08815;0.07052;0.23251
2021-04-04 Kl. 18-19;0.38643;0.38643;0.15028;0.12022;0.38643
2021-04-04 Kl. 19-20;0.43056;0.43056;0.16423;0.13138;0.43056
2021-04-04 Kl. 20-21;0.43711;0.43711;0.14663;0.11730;0.43711
2021-04-04 Kl. 21-22;0.43220;0.43220;0.13241;0.10593;0.43220
2021-04-04 Kl. 22-23;0.40630;0.40630;0.09481;0.07585;0.40630
2021-04-04 Kl. 23-00;0.30771;0.30771;0.09733;0.07786;0.30771
2021-04-05 Kl. 00-01;0.19353;0.19353;0.09444;0.07555;0.19353
2021-04-05 Kl. 01-02;0.24220;0.24220;0.09419;0.07535;0.24220
2021-04-05 Kl. 02-03;0.17379;0.17379;0.09456;0.07565;0.17379
2021-04-05 Kl. 03-04;0.18850;0.18850;0.09469;0.07575;0.18850
2021-04-05 Kl. 04-05;0.10626;0.10626;0.09469;0.07575;0.17228
2021-04-05 Kl. 05-06;0.02528;0.02528;0.10400;0.08320;0.17518
2021-04-05 Kl. 06-07;0.06338;0.06338;0.10286;0.08229;0.13129
2021-04-05 Kl. 07-08;0.14951;0.14951;0.11004;0.08803;0.14951
2021-04-05 Kl. 08-09;0.27124;0.27124;0.11054;0.08843;0.27124
2021-04-05 Kl. 09-10;0.37989;0.37989;0.11494;0.09195;0.37989
2021-04-05 Kl. 10-11;0.33173;0.33173;0.12148;0.09718;0.33173
2021-04-05 Kl. 11-12;0.32016;0.32016;0.12650;0.10120;0.32016
2021-04-05 Kl. 12-13;0.30771;0.30771;0.11581;0.09265;0.30771
2021-04-05 Kl. 13-14;0.11004;0.11004;0.11004;0.08803;0.25238
2021-04-05 Kl. 14-15;0.06350;0.06350;0.06350;0.05080;0.24986
2021-04-05 Kl. 15-16;0.05156;0.05156;0.05156;0.04125;0.25175
2021-04-05 Kl. 16-17;0.05584;0.05584;0.05584;0.04467;0.25478
2021-04-05 Kl. 17-18;0.07105;0.07105;0.07105;0.05684;0.25075
2021-04-05 Kl. 18-19;0.32293;0.32293;0.11859;0.09487;0.32293
2021-04-05 Kl. 19-20;0.39788;0.39788;0.23465;0.18772;0.39788
2021-04-05 Kl. 20-21;0.40140;0.40140;0.24999;0.19999;0.40140
2021-04-05 Kl. 21-22;0.40253;0.40253;0.24496;0.19597;0.40253
2021-04-05 Kl. 22-23;0.39410;0.39410;0.22673;0.18138;0.39410
2021-04-05 Kl. 23-00;0.37461;0.37461;0.13166;0.10533;0.37461
2021-04-06 Kl. 00-01;0.35436;0.35436;0.18485;0.14788;0.35436
2021-04-06 Kl. 01-02;0.22548;0.22548;0.17479;0.13983;0.24019
2021-04-06 Kl. 02-03;0.20473;0.20473;0.15555;0.12444;0.22509
2021-04-06 Kl. 03-04;0.31664;0.31664;0.17844;0.14275;0.31664
2021-04-06 Kl. 04-05;0.37059;0.37059;0.19668;0.15734;0.37059
2021-04-06 Kl. 05-06;0.43724;0.43724;0.24748;0.19798;0.43724
2021-04-06 Kl. 06-07;0.51834;0.47395;0.25955;0.20764;0.51834
2021-04-06 Kl. 07-08;0.55343;0.50728;0.26030;0.20824;0.55343
2021-04-06 Kl. 08-09;0.67805;0.55016;0.27263;0.21810;0.57581
2021-04-06 Kl. 09-10;0.50929;0.50149;0.27665;0.22132;0.50929
2021-04-06 Kl. 10-11;0.50551;0.47496;0.27150;0.21720;0.50551
2021-04-06 Kl. 11-12;0.50363;0.43774;0.26609;0.21287;0.50363
2021-04-06 Kl. 12-13;0.49470;0.38794;0.26256;0.21005;0.49470
2021-04-06 Kl. 13-14;0.46528;0.31651;0.23893;0.19114;0.46528
2021-04-06 Kl. 14-15;0.45635;0.22031;0.22635;0.18108;0.45635
2021-04-06 Kl. 15-16;0.45156;0.29288;0.22145;0.17716;0.45156
2021-04-06 Kl. 16-17;0.44969;0.36166;0.25478;0.20382;0.44969
2021-04-06 Kl. 17-18;0.48703;0.47295;0.26068;0.20854;0.48703
2021-04-06 Kl. 18-19;0.52676;0.51155;0.25804;0.20643;0.52676
2021-04-06 Kl. 19-20;0.54199;0.52626;0.25515;0.20412;0.54199
2021-04-06 Kl. 20-21;0.52211;0.50703;0.25163;0.20130;0.52211
2021-04-06 Kl. 21-22;0.50576;0.50375;0.24484;0.19587;0.50576
2021-04-06 Kl. 22-23;0.49256;0.49256;0.23855;0.19084;0.49256
2021-04-06 Kl. 23-00;0.48766;0.48766;0.23704;0.18963;0.48766
2021-04-07 Kl. 00-01;0.47690;0.47628;0.22066;0.17653;0.47690
2021-04-07 Kl. 01-02;0.47729;0.47729;0.21360;0.17088;0.47729
2021-04-07 Kl. 02-03;0.48309;0.48309;0.21259;0.17007;0.48309
2021-04-07 Kl. 03-04;0.49129;0.49129;0.21423;0.17138;0.49129
2021-04-07 Kl. 04-05;0.48258;0.48258;0.21839;0.17471;0.48258
2021-04-07 Kl. 05-06;0.49911;0.49911;0.22671;0.18137;0.49911
2021-04-07 Kl. 06-07;0.72343;0.52434;0.22911;0.18329;0.54251
2021-04-07 Kl. 07-08;0.98258;0.53166;0.23883;0.19106;0.53166
2021-04-07 Kl. 08-09;1.04049;0.53191;0.24918;0.19934;0.54579
2021-04-07 Kl. 09-10;0.82159;0.52901;0.25259;0.20207;0.54428
2021-04-07 Kl. 10-11;0.68886;0.51968;0.25599;0.20479;0.54200
2021-04-07 Kl. 11-12;0.64433;0.49974;0.25914;0.20731;0.54378
2021-04-07 Kl. 12-13;0.52106;0.49166;0.26141;0.20913;0.52106
2021-04-07 Kl. 13-14;0.51324;0.47400;0.26381;0.21105;0.51324
2021-04-07 Kl. 14-15;0.50429;0.47073;0.26369;0.21095;0.50429
2021-04-07 Kl. 15-16;0.50251;0.46706;0.26293;0.21034;0.50251
2021-04-07 Kl. 16-17;0.50378;0.47665;0.26104;0.20883;0.50378
2021-04-07 Kl. 17-18;0.50781;0.49204;0.26305;0.21044;0.50781
2021-04-07 Kl. 18-19;0.58540;0.49166;0.26495;0.21196;0.52951
2021-04-07 Kl. 19-20;0.70021;0.49293;0.27151;0.21721;0.53040
2021-04-07 Kl. 20-21;0.60698;0.50769;0.27050;0.21640;0.53216
2021-04-07 Kl. 21-22;0.53166;0.51614;0.26406;0.21125;0.53166
2021-04-07 Kl. 22-23;0.51639;0.49079;0.26179;0.20943;0.51639
2021-04-07 Kl. 23-00;0.48788;0.47388;0.25928;0.20742;0.48788
2021-04-08 Kl. 00-01;0.48981;0.47673;0.28311;0.22649;0.48981
2021-04-08 Kl. 01-02;0.48125;0.47710;0.28778;0.23022;0.48125
2021-04-08 Kl. 02-03;0.48075;0.47773;0.28765;0.23012;0.48075
2021-04-08 Kl. 03-04;0.49058;0.47886;0.28803;0.23042;0.49058
2021-04-08 Kl. 04-05;0.49019;0.48189;0.29280;0.23424;0.49019
2021-04-08 Kl. 05-06;0.50744;0.49095;0.28840;0.23072;0.50744
2021-04-08 Kl. 06-07;0.74889;0.53110;0.30578;0.24462;0.53488
2021-04-08 Kl. 07-08;1.00531;0.53161;0.36859;0.29487;0.53388
2021-04-08 Kl. 08-09;1.24953;0.57806;0.71930;0.57544;0.70244
2021-04-08 Kl. 09-10;0.83700;0.57429;0.70759;0.56607;0.70609
2021-04-08 Kl. 10-11;0.75165;0.56761;0.62816;0.50253;0.62816
2021-04-08 Kl. 11-12;0.73680;0.52683;0.45319;0.36255;0.56233
2021-04-08 Kl. 12-13;0.68279;0.50341;0.40523;0.32418;0.56384
2021-04-08 Kl. 13-14;0.51826;0.49825;0.37690;0.30152;0.51826
2021-04-08 Kl. 14-15;0.50341;0.48730;0.36708;0.29366;0.50341
2021-04-08 Kl. 15-16;0.50366;0.47660;0.35650;0.28520;0.50366
2021-04-08 Kl. 16-17;0.50391;0.47408;0.32994;0.26395;0.50391
2021-04-08 Kl. 17-18;0.50329;0.48013;0.32881;0.26305;0.50329
2021-04-08 Kl. 18-19;0.50454;0.48440;0.31773;0.25418;0.50454
2021-04-08 Kl. 19-20;0.50806;0.48226;0.30729;0.24583;0.50806
2021-04-08 Kl. 20-21;0.49573;0.48378;0.29495;0.23596;0.49573
2021-04-08 Kl. 21-22;0.47836;0.47836;0.27380;0.21904;0.47836
2021-04-08 Kl. 22-23;0.46489;0.46489;0.25769;0.20615;0.46489
2021-04-08 Kl. 23-00;0.44185;0.44185;0.22999;0.18399;0.44185
2021-04-09 Kl. 00-01;0.44715;0.44715;0.22596;0.18077;0.44715
2021-04-09 Kl. 01-02;0.45860;0.45860;0.22735;0.18188;0.45860
2021-04-09 Kl. 02-03;0.45269;0.45269;0.23289;0.18631;0.45269
2021-04-09 Kl. 03-04;0.45219;0.45219;0.24496;0.19597;0.45219
2021-04-09 Kl. 04-05;0.45961;0.45961;0.25038;0.20030;0.45961
2021-04-09 Kl. 05-06;0.46364;0.46364;0.25390;0.20312;0.46364
2021-04-09 Kl. 06-07;0.46565;0.46565;0.25113;0.20080;0.46565
2021-04-09 Kl. 07-08;0.46501;0.46501;0.28963;0.23170;0.46501
2021-04-09 Kl. 08-09;0.47571;0.47571;0.29315;0.23452;0.47571
2021-04-09 Kl. 09-10;0.47521;0.47521;0.29215;0.23372;0.47521
2021-04-09 Kl. 10-11;0.47181;0.47181;0.28384;0.22707;0.47181
2021-04-09 Kl. 11-12;0.46526;0.46526;0.25453;0.20362;0.46526
2021-04-09 Kl. 12-13;0.46250;0.46250;0.24333;0.19466;0.46250
2021-04-09 Kl. 13-14;0.45935;0.45935;0.23326;0.18661;0.45935
2021-04-09 Kl. 14-15;0.45621;0.45621;0.22609;0.18087;0.45621
2021-04-09 Kl. 15-16;0.45256;0.45256;0.22634;0.18107;0.45256
2021-04-09 Kl. 16-17;0.45256;0.45256;0.22144;0.17715;0.45256
2021-04-09 Kl. 17-18;0.45369;0.45369;0.23200;0.18560;0.45369
2021-04-09 Kl. 18-19;0.45219;0.45219;0.25201;0.20161;0.45219
2021-04-09 Kl. 19-20;0.46640;0.46640;0.26384;0.21107;0.46640
2021-04-09 Kl. 20-21;0.47723;0.47723;0.26019;0.20815;0.47723
2021-04-09 Kl. 21-22;0.48036;0.48036;0.25616;0.20493;0.48036
2021-04-09 Kl. 22-23;0.48326;0.48326;0.23163;0.18530;0.48326
2021-04-09 Kl. 23-00;0.47748;0.47748;0.22433;0.17946;0.47748
2021-04-10 Kl. 00-01;0.48081;0.48081;0.24775;0.19820;0.48081
2021-04-10 Kl. 01-02;0.48069;0.48069;0.24168;0.19334;0.48069
2021-04-10 Kl. 02-03;0.48575;0.48575;0.23699;0.18959;0.48575
2021-04-10 Kl. 03-04;0.49411;0.49411;0.23344;0.18675;0.49411
2021-04-10 Kl. 04-05;0.50019;0.50019;0.24256;0.19405;0.50019
2021-04-10 Kl. 05-06;0.50893;0.50893;0.23294;0.18635;0.50893
2021-04-10 Kl. 06-07;0.51970;0.51970;0.23800;0.19040;0.51970
2021-04-10 Kl. 07-08;0.52514;0.52514;0.24471;0.19577;0.52514
2021-04-10 Kl. 08-09;0.52970;0.52970;0.26156;0.20925;0.52970
2021-04-10 Kl. 09-10;0.53464;0.53464;0.26549;0.21239;0.53464
2021-04-10 Kl. 10-11;0.53426;0.53426;0.26941;0.21553;0.53426
2021-04-10 Kl. 11-12;0.53059;0.53059;0.26586;0.21269;0.53059
2021-04-10 Kl. 12-13;0.52565;0.52565;0.26320;0.21056;0.52565
2021-04-10 Kl. 13-14;0.52286;0.52286;0.25966;0.20773;0.52286
2021-04-10 Kl. 14-15;0.52020;0.52020;0.24205;0.19364;0.52020
2021-04-10 Kl. 15-16;0.51906;0.51906;0.23914;0.19131;0.51906
2021-04-10 Kl. 16-17;0.51983;0.51983;0.25320;0.20256;0.51983
2021-04-10 Kl. 17-18;0.52261;0.52261;0.26485;0.21188;0.52261
2021-04-10 Kl. 18-19;0.52590;0.52590;0.27726;0.22181;0.52590
2021-04-10 Kl. 19-20;0.52970;0.52970;0.27119;0.21695;0.52970
2021-04-10 Kl. 20-21;0.53135;0.53135;0.26498;0.21198;0.53135
2021-04-10 Kl. 21-22;0.52755;0.52755;0.26421;0.21137;0.52755
2021-04-10 Kl. 22-23;0.52553;0.52553;0.25764;0.20611;0.52553
2021-04-10 Kl. 23-00;0.52096;0.52096;0.23953;0.19162;0.52096
2021-04-11 Kl. 00-01;0.52813;0.52813;0.27759;0.22207;0.52813
2021-04-11 Kl. 01-02;0.52674;0.52674;0.27823;0.22258;0.52674
2021-04-11 Kl. 02-03;0.51966;0.51966;0.27734;0.22187;0.51966
2021-04-11 Kl. 03-04;0.52219;0.52219;0.27823;0.22258;0.52219
2021-04-11 Kl. 04-05;0.52118;0.52118;0.27885;0.22308;0.52118
2021-04-11 Kl. 05-06;0.51410;0.51410;0.27089;0.21671;0.51410
2021-04-11 Kl. 06-07;0.52029;0.52029;0.26836;0.21469;0.52029
2021-04-11 Kl. 07-08;0.51410;0.51410;0.26874;0.21499;0.51410
2021-04-11 Kl. 08-09;0.52256;0.52256;0.27101;0.21681;0.52256
2021-04-11 Kl. 09-10;0.52485;0.52485;0.27848;0.22278;0.52485
2021-04-11 Kl. 10-11;0.52548;0.52548;0.28391;0.22713;0.52548
2021-04-11 Kl. 11-12;0.52371;0.52371;0.28493;0.22794;0.52371
2021-04-11 Kl. 12-13;0.52421;0.52421;0.28404;0.22723;0.52421
2021-04-11 Kl. 13-14;0.52244;0.52244;0.27899;0.22319;0.52244
2021-04-11 Kl. 14-15;0.51346;0.51346;0.27531;0.22025;0.51346
2021-04-11 Kl. 15-16;0.50576;0.50576;0.28555;0.22844;0.50576
2021-04-11 Kl. 16-17;0.51398;0.51398;0.29163;0.23330;0.51398
2021-04-11 Kl. 17-18;0.52358;0.52358;0.31475;0.25180;0.52358
2021-04-11 Kl. 18-19;0.53205;0.53205;0.31868;0.25494;0.53205
2021-04-11 Kl. 19-20;0.53483;0.53483;0.32651;0.26121;0.53483
2021-04-11 Kl. 20-21;0.53496;0.53496;0.32651;0.26121;0.53496
2021-04-11 Kl. 21-22;0.53344;0.53344;0.32461;0.25969;0.53344
2021-04-11 Kl. 22-23;0.52965;0.52965;0.31880;0.25504;0.52965
2021-04-11 Kl. 23-00;0.52674;0.52674;0.28568;0.22854;0.52674
2021-04-12 Kl. 00-01;0.52548;0.52548;0.26318;0.21054;0.52548
2021-04-12 Kl. 01-02;0.51373;0.51373;0.26154;0.20923;0.51373
2021-04-12 Kl. 02-03;0.51220;0.51220;0.25964;0.20771;0.51220
2021-04-12 Kl. 03-04;0.50513;0.50513;0.26053;0.20842;0.50513
2021-04-12 Kl. 04-05;0.50968;0.50968;0.26243;0.20994;0.50968
2021-04-12 Kl. 05-06;0.51334;0.51334;0.29351;0.23481;0.51334
2021-04-12 Kl. 06-07;0.52611;0.52611;0.34054;0.27243;0.52611
2021-04-12 Kl. 07-08;0.60234;0.60234;0.34358;0.27486;0.60234
2021-04-12 Kl. 08-09;0.69309;0.69309;0.35420;0.28336;0.69309
2021-04-12 Kl. 09-10;0.77576;0.77576;0.31475;0.25180;0.77576
2021-04-12 Kl. 10-11;0.61523;0.61523;0.31501;0.25201;0.61523
2021-04-12 Kl. 11-12;0.58880;0.58880;0.31046;0.24837;0.58880
2021-04-12 Kl. 12-13;0.55759;0.55759;0.30869;0.24695;0.55759
2021-04-12 Kl. 13-14;0.52585;0.52585;0.29693;0.23754;0.52585
2021-04-12 Kl. 14-15;0.50891;0.50891;0.29289;0.23431;0.50891
2021-04-12 Kl. 15-16;0.50703;0.50703;0.29264;0.23411;0.50703
2021-04-12 Kl. 16-17;0.51460;0.51460;0.29049;0.23239;0.51460
2021-04-12 Kl. 17-18;0.54874;0.54874;0.28846;0.23077;0.54874
2021-04-12 Kl. 18-19;0.57604;0.57604;0.27645;0.22116;0.57604
2021-04-12 Kl. 19-20;0.60360;0.60360;0.27798;0.22238;0.60360
2021-04-12 Kl. 20-21;0.57629;0.57629;0.28164;0.22531;0.57629
2021-04-12 Kl. 21-22;0.57453;0.57453;0.27961;0.22369;0.57453
2021-04-12 Kl. 22-23;0.53003;0.53003;0.27469;0.21975;0.53003
2021-04-12 Kl. 23-00;0.51561;0.51561;0.26975;0.21580;0.51561
2021-04-13 Kl. 00-01;0.51494;0.51494;0.27554;0.22043;0.51494
2021-04-13 Kl. 01-02;0.50975;0.50975;0.27428;0.21942;0.50975
2021-04-13 Kl. 02-03;0.50621;0.50621;0.27378;0.21902;0.50621
2021-04-13 Kl. 03-04;0.50533;0.50533;0.27706;0.22165;0.50533
2021-04-13 Kl. 04-05;0.50760;0.50760;0.28161;0.22529;0.50760
2021-04-13 Kl. 05-06;0.51974;0.51974;0.28970;0.23176;0.51974
2021-04-13 Kl. 06-07;0.56183;0.56183;0.28085;0.22468;0.56183
2021-04-13 Kl. 07-08;0.61820;0.61820;0.29020;0.23216;0.61820
2021-04-13 Kl. 08-09;0.64854;0.64854;0.30298;0.24238;0.64854
2021-04-13 Kl. 09-10;0.61554;0.61554;0.31005;0.24804;0.61554
2021-04-13 Kl. 10-11;0.56170;0.56170;0.31574;0.25259;0.56170
2021-04-13 Kl. 11-12;0.55538;0.55538;0.33103;0.26482;0.55538
2021-04-13 Kl. 12-13;0.52820;0.52820;0.36465;0.29172;0.52820
2021-04-13 Kl. 13-14;0.52416;0.52416;0.35694;0.28555;0.52416
2021-04-13 Kl. 14-15;0.50646;0.50646;0.33988;0.27190;0.50646
2021-04-13 Kl. 15-16;0.51190;0.51190;0.31144;0.24915;0.51190
2021-04-13 Kl. 16-17;0.52808;0.52808;0.30651;0.24521;0.52808
2021-04-13 Kl. 17-18;0.55475;0.55475;0.30271;0.24217;0.55475
2021-04-13 Kl. 18-19;0.56991;0.56991;0.30348;0.24278;0.56991
2021-04-13 Kl. 19-20;0.59103;0.59103;0.30298;0.24238;0.59103
2021-04-13 Kl. 20-21;0.60240;0.60240;0.30966;0.24773;0.60240
2021-04-13 Kl. 21-22;0.60089;0.60089;0.29981;0.23985;0.60089
2021-04-13 Kl. 22-23;0.57283;0.57283;0.29210;0.23368;0.57283
2021-04-13 Kl. 23-00;0.53428;0.53428;0.27908;0.22326;0.53428
2021-04-14 Kl. 00-01;0.54454;0.54454;0.31019;0.24815;0.54454
2021-04-14 Kl. 01-02;0.54415;0.54415;0.29953;0.23962;0.54415
2021-04-14 Kl. 02-03;0.54593;0.54593;0.29180;0.23344;0.54593
2021-04-14 Kl. 03-04;0.55595;0.55595;0.29129;0.23303;0.55595
2021-04-14 Kl. 04-05;0.55911;0.55911;0.28634;0.22907;0.55911
2021-04-14 Kl. 05-06;0.62418;0.62418;0.28444;0.22755;0.62418
2021-04-14 Kl. 06-07;0.96784;0.93676;0.27785;0.22228;0.93676
2021-04-14 Kl. 07-08;1.50299;1.45493;0.30410;0.22958;0.60833
2021-04-14 Kl. 08-09;1.58516;1.53444;0.31818;0.24216;0.62341
2021-04-14 Kl. 09-10;0.95794;0.85915;0.32210;0.25139;0.63014
2021-04-14 Kl. 10-11;0.79410;0.62721;0.31983;0.24754;0.62011
2021-04-14 Kl. 11-12;0.78725;0.63140;0.31044;0.24510;0.59298
2021-04-14 Kl. 12-13;0.73919;0.63216;0.30398;0.24318;0.62938
2021-04-14 Kl. 13-14;0.69139;0.62911;0.30359;0.24287;0.62911
2021-04-14 Kl. 14-15;0.59374;0.59374;0.29915;0.23932;0.59374
2021-04-14 Kl. 15-16;0.59793;0.59793;0.29826;0.23861;0.58030
2021-04-14 Kl. 16-17;0.62329;0.62329;0.29636;0.23709;0.57851
2021-04-14 Kl. 17-18;0.63026;0.63026;0.30371;0.24297;0.57865
2021-04-14 Kl. 18-19;0.63000;0.63000;0.31170;0.24936;0.62036
2021-04-14 Kl. 19-20;0.63216;0.63216;0.32451;0.25961;0.62151
2021-04-14 Kl. 20-21;0.64560;0.63394;0.32528;0.26022;0.63394
2021-04-14 Kl. 21-22;0.63330;0.63330;0.31614;0.25291;0.63330
2021-04-14 Kl. 22-23;0.63318;0.63318;0.30093;0.24074;0.63318
2021-04-14 Kl. 23-00;0.56710;0.56710;0.28825;0.23060;0.56710
2021-04-15 Kl. 00-01;0.66973;0.66973;0.32219;0.23978;0.66973
2021-04-15 Kl. 01-02;0.63983;0.63983;0.32180;0.23918;0.63983
2021-04-15 Kl. 02-03;0.60438;0.60438;0.31966;0.23918;0.60438
2021-04-15 Kl. 03-04;0.67035;0.67035;0.31865;0.23958;0.67035
2021-04-15 Kl. 04-05;0.74680;0.74680;0.31764;0.23999;0.74680
2021-04-15 Kl. 05-06;0.62949;0.62949;0.31525;0.24372;0.62949
2021-04-15 Kl. 06-07;0.89024;0.89024;0.32041;0.25633;0.89024
2021-04-15 Kl. 07-08;1.28406;1.28406;0.33000;0.26400;1.04653
2021-04-15 Kl. 08-09;1.45285;1.44541;0.35120;0.28096;1.07201
2021-04-15 Kl. 09-10;0.94978;0.74794;0.36558;0.29246;0.67679
2021-04-15 Kl. 10-11;0.83170;0.63591;0.37251;0.29801;0.63591
2021-04-15 Kl. 11-12;0.76724;0.76724;0.37290;0.29832;0.76724
2021-04-15 Kl. 12-13;0.63616;0.63616;0.36508;0.29206;0.63616
2021-04-15 Kl. 13-14;0.61321;0.61321;0.34981;0.27985;0.61321
2021-04-15 Kl. 14-15;0.57385;0.57385;0.34766;0.26108;0.57385
2021-04-15 Kl. 15-16;0.57058;0.57058;0.35435;0.25220;0.57058
2021-04-15 Kl. 16-17;0.59038;0.59038;0.35789;0.25220;0.59038
2021-04-15 Kl. 17-18;0.62469;0.62469;0.37416;0.26128;0.59644
2021-04-15 Kl. 18-19;0.76484;0.76484;0.37996;0.28833;0.58698
2021-04-15 Kl. 19-20;0.95028;0.95028;0.37328;0.29862;0.58433
2021-04-15 Kl. 20-21;0.86929;0.86929;0.35978;0.28782;0.61978
2021-04-15 Kl. 21-22;0.70454;0.70454;0.33530;0.26138;0.61990
2021-04-15 Kl. 22-23;0.62179;0.62179;0.33076;0.25714;0.61599
2021-04-15 Kl. 23-00;0.60526;0.60526;0.32016;0.24947;0.60236
2021-04-16 Kl. 00-01;0.59941;0.59941;0.33829;0.25072;0.59941
2021-04-16 Kl. 01-02;0.60821;0.60821;0.33150;0.24972;0.60821
2021-04-16 Kl. 02-03;0.60909;0.60909;0.32673;0.24871;0.60909
2021-04-16 Kl. 03-04;0.61073;0.61073;0.33351;0.24610;0.61073
2021-04-16 Kl. 04-05;0.61951;0.61951;0.34055;0.24660;0.61814
2021-04-16 Kl. 05-06;0.66539;0.66539;0.37674;0.25002;0.62429
2021-04-16 Kl. 06-07;0.71841;0.71841;0.38968;0.28470;0.62543
2021-04-16 Kl. 07-08;1.04728;1.04728;0.39596;0.31677;0.64829
2021-04-16 Kl. 08-09;1.17859;1.17018;0.42260;0.33808;0.67405
2021-04-16 Kl. 09-10;0.80424;0.78099;0.41959;0.33567;0.67858
2021-04-16 Kl. 10-11;0.62756;0.62756;0.40728;0.32582;0.62756
2021-04-16 Kl. 11-12;0.61424;0.61424;0.39609;0.30280;0.61424
2021-04-16 Kl. 12-13;0.60180;0.60180;0.38855;0.31084;0.60180
2021-04-16 Kl. 13-14;0.59576;0.59576;0.38591;0.26580;0.59576
2021-04-16 Kl. 14-15;0.57340;0.57340;0.38943;0.24982;0.57340
2021-04-16 Kl. 15-16;0.56084;0.56084;0.38868;0.25002;0.56084
2021-04-16 Kl. 16-17;0.56373;0.56373;0.38303;0.24941;0.56373
2021-04-16 Kl. 17-18;0.57654;0.57654;0.38843;0.24941;0.57654
2021-04-16 Kl. 18-19;0.58735;0.58735;0.39333;0.25163;0.58735
2021-04-16 Kl. 19-20;0.58433;0.58433;0.39571;0.25826;0.58433
2021-04-16 Kl. 20-21;0.57239;0.57239;0.40036;0.26329;0.57239
2021-04-16 Kl. 21-22;0.59200;0.59200;0.34746;0.26017;0.59200
2021-04-16 Kl. 22-23;0.60444;0.60444;0.33891;0.26258;0.60444
2021-04-16 Kl. 23-00;0.59061;0.59061;0.33740;0.25092;0.59061
2021-04-17 Kl. 00-01;0.61316;0.61316;0.35446;0.25700;0.61316
2021-04-17 Kl. 01-02;0.61404;0.61404;0.33816;0.25399;0.61404
2021-04-17 Kl. 02-03;0.61141;0.61141;0.32463;0.25048;0.61141
2021-04-17 Kl. 03-04;0.61141;0.61141;0.33015;0.25018;0.61141
2021-04-17 Kl. 04-05;0.61229;0.61229;0.33716;0.25008;0.61229
2021-04-17 Kl. 05-06;0.61015;0.61015;0.33479;0.25038;0.61015
2021-04-17 Kl. 06-07;0.58434;0.58434;0.31824;0.25459;0.58434
2021-04-17 Kl. 07-08;0.58183;0.58183;0.33654;0.25890;0.58183
2021-04-17 Kl. 08-09;0.59185;0.59185;0.33228;0.26191;0.59185
2021-04-17 Kl. 09-10;0.59574;0.59574;0.33943;0.26933;0.59574
2021-04-17 Kl. 10-11;0.60953;0.60953;0.34344;0.27475;0.60953
2021-04-17 Kl. 11-12;0.60289;0.60289;0.32965;0.26372;0.60289
2021-04-17 Kl. 12-13;0.60551;0.60551;0.31423;0.25138;0.60551
2021-04-17 Kl. 13-14;0.58309;0.58309;0.31185;0.24948;0.58309
2021-04-17 Kl. 14-15;0.58810;0.58810;0.30971;0.24777;0.58810
2021-04-17 Kl. 15-16;0.58873;0.58873;0.31034;0.24827;0.58873
2021-04-17 Kl. 16-17;0.58798;0.58798;0.31360;0.24827;0.58798
2021-04-17 Kl. 17-18;0.61104;0.61104;0.32789;0.24898;0.61104
2021-04-17 Kl. 18-19;0.62306;0.62306;0.34155;0.24968;0.62306
2021-04-17 Kl. 19-20;0.62883;0.62883;0.34606;0.25609;0.62883
2021-04-17 Kl. 20-21;0.62845;0.62845;0.34080;0.26251;0.62845
2021-04-17 Kl. 21-22;0.63961;0.63961;0.33854;0.25830;0.63961
2021-04-17 Kl. 22-23;0.63246;0.63246;0.33604;0.25660;0.63246
2021-04-17 Kl. 23-00;0.61805;0.61805;0.31599;0.24958;0.61805
2021-04-18 Kl. 00-01;0.61200;0.61200;0.31050;0.24840;0.61200
2021-04-18 Kl. 01-02;0.60061;0.60061;0.30550;0.24440;0.60061
2021-04-18 Kl. 02-03;0.59874;0.59874;0.30163;0.24130;0.59874
2021-04-18 Kl. 03-04;0.59811;0.59811;0.30263;0.24210;0.59811
2021-04-18 Kl. 04-05;0.60099;0.60099;0.30413;0.24330;0.60099
2021-04-18 Kl. 05-06;0.59824;0.59824;0.30563;0.24450;0.59824
2021-04-18 Kl. 06-07;0.59299;0.59299;0.30650;0.24520;0.59299
2021-04-18 Kl. 07-08;0.59186;0.59186;0.30888;0.24710;0.59186
2021-04-18 Kl. 08-09;0.59811;0.59811;0.31200;0.24960;0.59811
2021-04-18 Kl. 09-10;0.60224;0.60224;0.32301;0.25841;0.60224
2021-04-18 Kl. 10-11;0.60350;0.60350;0.32464;0.25971;0.60350
2021-04-18 Kl. 11-12;0.60161;0.60161;0.31250;0.25000;0.60161
2021-04-18 Kl. 12-13;0.62626;0.62626;0.31188;0.24950;0.62626
2021-04-18 Kl. 13-14;0.61400;0.61400;0.30900;0.24720;0.61400
2021-04-18 Kl. 14-15;0.58949;0.58949;0.30763;0.24610;0.58949
2021-04-18 Kl. 15-16;0.58298;0.58298;0.30613;0.24490;0.58298
2021-04-18 Kl. 16-17;0.59986;0.59986;0.31050;0.24840;0.59986
2021-04-18 Kl. 17-18;0.62426;0.62426;0.32226;0.25781;0.62426
2021-04-18 Kl. 18-19;0.64103;0.64103;0.33703;0.26962;0.64103
2021-04-18 Kl. 19-20;0.64778;0.64778;0.33140;0.26512;0.64778
