,Til EED
7895,-3537.512583072913
7896,-3392.7595041983577
7897,-3109.2963287109924
7898,-3109.9455174342456
7899,-3110.421490734516
7900,-3117.7507204717276
7901,-3410.5578770225584
7902,-4283.116683859269
7903,-4859.122262943484
7904,-3989.8148440700847
7905,-4153.019585179394
7906,-4007.0029507612403
7907,-3861.0697846502885
7908,-3715.103169898797
7909,-3844.4468977600577
7910,-3844.45382032379
7911,-3835.749191770348
7912,-3980.6089372057036
7913,-4269.443737211838
7914,-4402.925341368913
7915,-4535.2054998548865
7916,-4401.317473619716
7917,-4103.52327179076
7918,-3959.793289457326
7919,-3824.763046200002
7920,-3535.5588155122737
7921,-3245.770538703199
7922,-3246.5360184726837
7923,-3254.4564148038926
7924,-3115.9242388711555
7925,-3408.752551174415
7926,-4281.012415994069
7927,-5000.626346028104
7928,-3987.8769109690647
7929,-4132.915095171911
7930,-4132.710164084099
7931,-3978.608960034297
7932,-3978.657443656373
7933,-3978.6158495811037
7934,-3969.5768042974473
7935,-3969.503484319973
7936,-4247.882874509556
7937,-4534.1036115560555
7938,-4665.194512355794
7939,-4664.188446208133
7940,-4509.944628856122
7941,-4367.155198022292
7942,-4214.151651910253
7943,-4061.659029584373
7944,-3919.5351779859598
7945,-3634.539097160778
7946,-3626.1458817827233
7947,-3626.6181737706875
7948,-3769.4929665575696
7949,-4054.0136831987015
7950,-4914.269161195116
7951,-5754.709475820283
7952,-4638.255998093808
7953,-4791.5013207795955
7954,-4790.997320842729
7955,-4517.300376129153
7956,-4517.367775396624
7957,-4517.280067457993
7958,-4517.2746543504645
7959,-4231.497739523027
7960,-4517.512061963392
7961,-4813.44788278083
7962,-4812.69635272203
7963,-4812.064069378398
7964,-4811.561525696875
7965,-4536.436789257972
7966,-4259.520234904248
7967,-4259.986798978025
7968,-3827.3271346594074
7969,-3538.462374544065
7970,-3539.4469091516958
7971,-3540.139708352026
7972,-3540.692551513213
7973,-3694.537760692492
7974,-4563.014526780055
7975,-5136.1955931751545
7976,-4126.854453815206
7977,-4281.257597056695
7978,-4136.387332007331
7979,-3991.506571301507
7980,-3846.5435161077976
7981,-3846.9278001603548
7982,-3847.2839466021346
7983,-3701.959555752998
7984,-3847.889901777924
7985,-4138.429401181016
7986,-4138.125648714279
7987,-4273.236299682531
7988,-4128.286577856824
7989,-3983.483219405813
7990,-3693.5307313779235
7991,-3702.2037858856716
7992,-3257.4970803234733
7993,-3112.23460362383
7994,-2966.7224772814543
7995,-3113.7271601571933
7996,-3114.148164741773
7997,-3406.6328764349178
7998,-4133.453375059793
7999,-4720.408688669112
8000,-3849.2475579521815
8001,-3994.771425275741
8002,-3849.2738614674568
8003,-3703.7424722380356
8004,-3703.987370817751
8005,-3704.104721056248
8006,-3704.2807473011353
8007,-3558.506180098454
8008,-3850.253991724914
8009,-4131.478352115105
8010,-4130.945751501823
8011,-4265.490135944896
8012,-4264.933557111286
8013,-3966.675421819942
8014,-3813.6101959768584
8015,-3813.8543428418757
8016,-3525.371442850636
8017,-3236.3903511452495
8018,-3374.0806493186774
8019,-3374.436442617604
8020,-3366.6994984061603
8021,-3375.000802265169
8022,-3655.0735896509814
8023,-3932.3636502752197
8024,-4380.858879564818
8025,-4676.316847477204
8026,-4960.194075472821
8027,-4970.035690103698
8028,-4814.557663329206
8029,-4671.135975918112
8030,-4517.155223985668
8031,-4648.308494167099
8032,-4647.849991364164
8033,-5060.1066239838865
8034,-5046.281854359871
8035,-5032.5337894329205
8036,-4891.45265533391
8037,-4609.862013716935
8038,-4469.150242979665
8039,-4317.184839561186
8040,-4176.620757498737
8041,-4046.2591392017357
8042,-3905.0327596517154
8043,-3905.6344605018626
8044,-4037.6102508321346
8045,-4048.1108188182357
8046,-4331.383292186267
8047,-4472.239410301032
8048,-4906.549261409005
8049,-5340.103272902003
8050,-5491.99829046006
8051,-5630.5274262230005
8052,-5206.734222596106
8053,-5193.443227270061
8054,-4911.4051748364
8055,-5039.769222890131
8056,-5179.760040877475
8057,-5445.149514389234
8058,-5568.817858951833
8059,-5428.681950048787
8060,-5275.109802937933
8061,-4996.900779294579
8062,-4730.834447328701
8063,-4579.32242949941
8064,-4440.037216475776
8065,-4171.009015077257
8066,-4161.073537185844
8067,-4302.247148828003
8068,-4302.57787410288
8069,-4583.230231272118
8070,-5418.945641832501
8071,-6244.72170334723
8072,-5009.908290357788
8073,-5288.83372961551
8074,-5175.564212686398
8075,-4907.045720489277
8076,-4895.0635142781975
8077,-4882.6930031867005
8078,-5009.931878462104
8079,-4730.113280524149
8080,-5274.825310241056
8081,-5550.832027402226
8082,-5534.603488448189
8083,-5671.253642197696
8084,-5532.334409144509
8085,-5255.735632922311
8086,-4978.956969476861
8087,-4979.470973087535
8088,-4701.960961036732
8089,-4424.026033043118
8090,-4425.06026638429
8091,-4425.757873203503
8092,-4426.319427919227
8093,-4831.632025104544
8094,-5674.503404964438
8095,-6494.02961571726
8096,-5254.655037893942
8097,-5421.739450870161
8098,-5296.2685031351575
8099,-5029.942313852858
8100,-5157.197249174544
8101,-5143.710161520502
8102,-5268.933563231506
8103,-4864.643906508343
8104,-5269.17184792126
8105,-5668.122697331478
8106,-5666.777238730892
8107,-5665.689199166929
8108,-5664.823367311879
8109,-5388.873224535887
8110,-5098.865856103374
8111,-5099.412170929167
8112,-4823.4151873212995
8113,-4547.028834252206
8114,-4548.128172990991
8115,-4548.8824382673365
8116,-4549.481312461369
8117,-4827.366521667474
8118,-5654.285825720641
8119,-6606.740468017342
8120,-5373.695565296195
8121,-5526.3201320280095
8122,-5540.81970507816
8123,-5277.8917541008905
8124,-5152.585224714629
8125,-5152.83994279441
8126,-5139.769525560293
8127,-4861.313366595387
8128,-5265.587889972029
8129,-5679.553407530073
8130,-5678.270167108765
8131,-5677.226152542511
8132,-5538.6092861297875
8133,-5275.967003097003
8134,-4985.173146999589
8135,-5012.0771108030585
8136,-4592.744345339093
8137,-4323.895147680958
8138,-4325.1921655230135
8139,-4326.086146449704
8140,-4196.027774242245
8141,-4468.737461113292
8142,-5464.465475167426
8143,-6019.868707654552
8144,-4899.0570690493605
8145,-5180.392303000469
8146,-5052.38728308271
8147,-4770.506119920968
8148,-4771.045530337569
8149,-4630.050966358228
8150,-4630.656939293747
8151,-4347.672186025925
8152,-4761.435814924972
8153,-5055.124819880655
8154,-5054.4904248155335
8155,-5053.989349761161
8156,-5041.1359838924645
8157,-4771.457534753173
8158,-4488.960071224364
8159,-4347.8822496539615
8160,-4064.382409685969
8161,-3780.2858684606313
8162,-3781.4682744146244
8163,-3782.320248298322
8164,-3916.1872928573257
8165,-4068.8183022475323
8166,-4932.1257280328355
8167,-5635.583929181785
8168,-4513.534447104057
8169,-4656.3513451091585
8170,-4656.3587560110855
8171,-4381.718055795078
8172,-4371.871940909221
8173,-4372.155933641067
8174,-4372.467109844907
8175,-4096.373975631899
8176,-4383.563855029512
8177,-4669.288018096962
8178,-4668.826361868919
8179,-4668.463833402714
8180,-4668.214824471295
8181,-4382.4037563500415
8182,-4096.255099084047
8183,-4096.923037197506
8184,-3818.745413238802
8185,-3530.543692035136
8186,-3386.6752789093075
8187,-3387.5516842931875
8188,-3388.257920231587
8189,-3388.847860026828
8190,-3679.122244066368
8191,-3823.742610183057
8192,-4256.130779643946
8193,-4685.949440626178
8194,-4838.698453674386
8195,-4837.399299952108
8196,-4405.88163495171
8197,-4405.983050686915
8198,-4117.890928733422
8199,-4118.31560614718
8200,-4118.589383856678
8201,-4406.952888187657
8202,-4406.670496929235
8203,-4272.020114056892
8204,-4136.718359621657
8205,-3846.6648647722354
8206,-3548.315224809541
8207,-3549.109320657073
8208,-3411.569505981226
8209,-3119.640707782562
8210,-2973.845411144766
8211,-2974.6028224905876
8212,-2975.2348056594365
8213,-2975.7500767237966
8214,-3269.51514479798
8215,-3415.9440407662523
8216,-3708.0023640335494
8217,-4289.327491723814
8218,-4432.9740145731175
8219,-4431.815218057083
8220,-4004.628827706865
8221,-3858.972627000551
8222,-3713.247200692961
8223,-3705.558510995074
8224,-3851.460072732355
8225,-3996.8744845399237
8226,-3996.6883211114427
8227,-3996.5266036014605
8228,-3851.0066634273476
8229,-3559.6550755830485
8230,-3414.0772844307953
8231,-3268.294607951541
8232,-2975.6022961337585
8233,-2829.353379939027
8234,-2830.0425553359546
8235,-2830.577907097844
8236,-2831.035217829254
8237,-3125.3929684068053
8238,-4002.5289665855953
8239,-4581.755868668654
8240,-3708.2672858361393
8241,-3708.353007573487
8242,-3708.3912353721626
8243,-3562.4284777183043
8244,-3562.615650433444
8245,-3416.5311853630574
8246,-3563.054133537042
8247,-3416.8579837442376
8248,-3701.2090317110556
8249,-3991.7353071277157
8250,-3991.1684360494746
8251,-3990.7524466903837
8252,-3990.438876087404
8253,-3699.6118683404015
8254,-3554.2262762813193
8255,-3554.535817615965
8256,-3116.576635068382
8257,-2824.075062396524
8258,-2824.8418053456417
8259,-2825.4111389786017
8260,-2972.6588086944666
8261,-3265.9194371733156
8262,-3994.8200055791795
8263,-4583.057207431022
8264,-3709.3142190759345
8265,-3855.2293372877457
8266,-3709.2384104728853
8267,-3563.2802711927243
8268,-3563.4893098838834
8269,-3563.6038447596497
8270,-3563.760318260973
8271,-3417.570273771722
8272,-3710.1195206268612
8273,-4001.3668001140827
8274,-4000.821683913613
8275,-4000.3825901167174
8276,-4000.0621819867615
8277,-3708.4821129626366
8278,-3562.72228937524
8279,-3416.8132119611564
8280,-3124.1480232756426
8281,-2830.8655822620804
8282,-2831.6022961258523
8283,-2832.144532947495
8284,-2826.4412767059353
8285,-3120.311299766192
8286,-3995.9918025223074
8287,-4574.24021551673
8288,-3702.1442530727604
8289,-3847.7381401426687
8290,-3702.0208809734277
8291,-3702.049331663774
8292,-3556.3154803322236
8293,-3693.979130066183
8294,-3693.9467505694456
8295,-3548.465638793363
8296,-3839.229891675891
8297,-4128.6522224847395
8298,-4128.004632584409
8299,-4262.321685650276
8300,-4117.522611445251
8301,-3972.912711372674
8302,-3683.5931996927325
8303,-3683.926790587115
8304,-3393.9552301995413
8305,-3103.4374348543015
8306,-3104.1744144471463
8307,-3097.606838519819
8308,-3105.096350284968
8309,-3533.932593497729
8310,-4255.5357951626875
8311,-5113.226135489407
8312,-3972.995610467521
8313,-4251.875899388756
8314,-4117.090536436896
8315,-3972.5742563144
8316,-3972.6510575469865
8317,-3972.5803131426032
8318,-3963.5300736892054
8319,-3819.226599602526
8320,-4107.66865338716
8321,-4394.680680271669
8322,-4393.971469057521
8323,-4393.354258074456
8324,-4525.623550535415
8325,-4238.884702516673
8326,-3951.9714746878526
8327,-3942.974721724471
8328,-3656.102922999754
8329,-3512.812540320478
8330,-3369.324284297477
8331,-3514.0661800997846
8332,-3514.358850347978
8333,-3802.3350986233713
8334,-4671.453406458424
8335,-5367.7126260399245
8336,-4238.320408241316
8337,-4513.8366885407195
8338,-4381.235547738905
8339,-4237.9523649269
8340,-4238.032576254927
8341,-4237.96339211203
8342,-4238.007236692976
8343,-4094.5644470538023
8344,-4381.238158420807
8345,-4666.426794571944
8346,-4665.643943230051
8347,-4664.972058790055
8348,-4664.467892931631
8349,-4378.599671613084
8350,-4092.483065471118
8351,-4102.530476306837
8352,-3814.968198033673
8353,-3526.8900582380675
8354,-3527.7547652292083
8355,-3383.6080324204563
8356,-3384.259230375858
8357,-3529.557818917227
8358,-3682.8393223209614
8359,-3827.5794212035717
8360,-4260.372860533389
8361,-4822.696669957603
8362,-4975.117978129004
8363,-4973.473955759968
8364,-4542.926593544601
8365,-4532.336286876982
8366,-4255.422867303842
8367,-4389.284219780362
8368,-4255.607792334656
8369,-4542.989017957715
8370,-4532.127957413851
8371,-4531.769599658347
8372,-4388.386142237887
8373,-4101.4571597922895
8374,-3822.9255488490458
8375,-3679.015839663571
8376,-3679.7227345551137
8377,-3390.373076792109
8378,-3253.202414830048
8379,-3253.899044661754
8380,-3254.4820170441094
8381,-3115.9459044663026
8382,-3416.2299696509826
8383,-3562.4995376833494
8384,-3999.7467490906456
8385,-4434.479551532879
8386,-4577.923951561387
8387,-4441.741245866053
8388,-4013.6378138630794
8389,-4013.8591606430614
8390,-3721.5724183574816
8391,-3583.0090004735757
8392,-3583.4811927785345
8393,-3869.2322518326514
8394,-3738.334534818529
8395,-3730.7326234960233
8396,-3464.781161264127
8397,-3174.1297285979863
8398,-3013.7212019579088
8399,-2989.8526740349257
8400,-2977.681787886099
8401,-2541.7565665480283
8402,-2537.061776109128
8403,-2685.1565974842943
8404,-2685.5245133345447
8405,-2833.2290384030703
8406,-3713.530781825896
8407,-4295.093295963196
8408,-3418.6787175554095
8409,-3565.1236488679006
8410,-3418.7268354113808
8411,-3279.375063196423
8412,-3286.5505577747194
8413,-3145.878033678422
8414,-3139.6565706398537
8415,-3280.300066583516
8416,-3427.2048556163813
8417,-3720.157144356695
8418,-3719.6797146323197
8419,-3857.223455884574
8420,-3710.89222372013
8421,-3564.687787808781
8422,-3418.5192246911856
8423,-3418.712479520222
8424,-2978.7597680158465
8425,-2690.625913411099
8426,-2691.317333411815
8427,-2686.0691504059077
8428,-2833.9055332285766
8429,-2987.7187967384775
8430,-3868.9428856961845
8431,-4450.946519309505
8432,-3573.39748187472
8433,-3719.888996366974
8434,-3573.2482713869204
8435,-3419.2935523760566
8436,-3426.8262194436093
8437,-3280.0627979954525
8438,-3427.2313942005076
8439,-3419.855733718342
8440,-3566.2287860736537
8441,-3866.4277649888936
8442,-3865.898184266595
8443,-3865.4851326057974
8444,-3726.8612230905537
8445,-3580.096623228723
8446,-3286.19154322738
8447,-3286.5881919400895
8448,-2844.179125452247
8449,-2691.169825971447
8450,-2686.0700421728748
8451,-2549.683945054259
8452,-2555.461619888812
8453,-2846.9910764777405
8454,-3731.6484105269064
8455,-4306.878784122956
8456,-3566.9400976421784
8457,-3589.5821740340893
8458,-3434.995780956463
8459,-3427.821416850183
8460,-3280.967801968207
8461,-3281.140534203099
8462,-3281.3144214653353
8463,-3420.9590771945795
8464,-3705.3654685643887
8465,-3850.529933079888
8466,-3986.575507011067
8467,-3985.9037835165846
8468,-3848.9193647195766
8469,-3703.173374434983
8470,-3418.9289761713035
8471,-3419.2565939397487
8472,-2979.2912162538832
8473,-2832.7739241225627
8474,-2686.0115603480754
8475,-2833.988993532656
8476,-2834.3137676330175
8477,-3128.8982430303554
8478,-4006.9987533817057
8479,-4586.780950921122
8480,-3712.1517357500884
8481,-3858.0568147320228
8482,-3711.897195829961
8483,-3565.7339843152
8484,-3565.868548707569
8485,-3565.8957040091086
8486,-3558.2137090903884
8487,-3550.3297270445682
8488,-3968.123867352741
8489,-4255.608318062435
8490,-4388.170943612384
8491,-4387.15309532448
8492,-4243.075721882963
8493,-4089.52425886314
8494,-3936.6352773802923
8495,-3793.4995235799024
8496,-3506.6483878921235
8497,-3363.3334142294775
8498,-3363.926637581819
8499,-3364.3126090867954
8500,-3372.6655879222694
8501,-3669.9060487065517
8502,-4531.952649730404
8503,-5242.750964950137
8504,-4251.305503864196
8505,-4404.9327176175175
8506,-4270.268145547032
8507,-4125.662336001378
8508,-3981.0573618963854
8509,-3844.888730348445
8510,-3990.4701713230825
8511,-3699.772069493695
8512,-3990.856461302319
8513,-4280.534895104434
8514,-4280.000205351747
8515,-4279.548861598561
8516,-4279.203265554994
8517,-4134.189053711866
8518,-3844.06327656969
8519,-3699.033277086364
8520,-3415.4898926760056
8521,-3116.4257334466974
8522,-2977.2436375671746
8523,-2971.4786718484106
8524,-2972.04642428141
8525,-2972.5151544480364
8526,-3265.9233472553105
8527,-3419.5643033761057
8528,-3711.8673807246464
8529,-4293.781096255947
8530,-4437.514061380256
8531,-4436.270139327277
8532,-4145.2212616775305
8533,-3999.6574383434076
8534,-3982.038095462874
8535,-3981.9913103878166
8536,-4117.301926587042
8537,-4394.965808861556
8538,-4527.039070821976
8539,-4249.925184536955
8540,-4115.491809810013
8541,-3835.420632378142
8542,-3682.463804145943
8543,-3529.8967841934673
8544,-3385.5845272747915
8545,-3233.6077477332374
8546,-3371.023267469853
8547,-3234.5132618758316
8548,-3227.33850836281
8549,-3364.105452447041
8550,-3642.973854691573
8551,-3938.3616131436056
8552,-4376.770534065523
8553,-4671.9037948470095
8554,-4967.041759194361
8555,-4833.657285432665
8556,-4678.529113176256
8557,-4534.890230174874
8558,-4381.08408112196
8559,-4381.065293096569
8560,-4523.850465175089
8561,-4927.188804085946
8562,-4926.012342573752
8563,-4912.982831911344
8564,-4771.135234453103
8565,-4476.803223076255
8566,-4335.660466584334
8567,-4183.774799351887
8568,-4042.7513376750453
8569,-3759.683824638988
8570,-3779.317157665122
8571,-3770.4740135958546
8572,-3913.2387952226763
8573,-4197.444770759284
8574,-5044.194325749599
8575,-5756.355894020579
8576,-4628.546129788226
8577,-4781.7209479870635
8578,-4650.981072759556
8579,-4386.9954280228685
8580,-4387.336142960595
8581,-4377.20651444021
8582,-4377.394947917919
8583,-4100.81155703387
8584,-4520.7504324828105
8585,-4805.289680762073
8586,-4673.095841268005
8587,-4672.719074405061
8588,-4672.424599383813
8589,-4529.345485229742
8590,-4243.032926788266
8591,-4233.53288248909
8592,-3515.8814621095153
8593,-2793.7463931278467
8594,-3382.4575052214154
8595,-3092.9588396207464
8596,-3093.746093329444
8597,-3239.560618827632
8598,-3529.760391140351
8599,-3384.9609484346674
8600,-3674.5869113380227
8601,-4394.380753061629
8602,-4115.205290526823
8603,-4124.127060101285
8604,-3979.199280961002
8605,-3961.1254192693286
8606,-4085.772940937343
8607,-3798.899440694835
8608,-3933.1296637279747
8609,-4066.0334839970014
8610,-4065.857401937997
8611,-4055.5963205602125
8612,-4339.109929731848
8613,-4054.941218844709
8614,-3770.5530627510407
8615,-3770.979380451518
8616,-3771.2700996713766
8617,-2913.0788785722434
8618,-3915.4077818326264
8619,-3487.1375446136394
8620,-3352.750642285197
